FIPS,State,County,Average Life Expectancy (years),Days of Poor Physical Health (days/month),Days of Poor Mental Health (days/month),Students Graduating from High School (%),Some College (%),Children in Poverty (%),Limited Access to Healthy Foods (%),Physically Inactive (%),Insufficient Sleep (%),"Primary Care Doctor Rate (doctors/100,000)","Mental Health Providers (providers/ 100,000)",Median Household Income ($),Income Level,Homeowners (%),Rural Living (%),Non-Hispanic Black (%),Asian (%),Hispanic (%),% American Indian or Alaska Native,% Native Hawaiian or Other Pacific Islander,Non-Hispanic White (%),Population,"Motor Vehicle Death Rate (deaths/100,000 people)","Drug Overdose Death Rate (deaths/100,000 people)",Broadband Access (%),Teen Birth Rate (births/per teens),"Firearm Death Rate (deaths/ 100,000 people)",Severe Housing Problems (%),Not Proficient in English (%),Air Pollution (fine particulate matter in micrograms/cubic meter of air),Smokers (%),Youth Not in School or Employment (%)
31141,Nebraska,Platte,80.078300143,3.8961441587,4.3136250582,85.970720721,58.640019498,8.1,3.7918019444,27.7,29.4,26.0,234.04316999999998,76785,High,72.50335871,27.577560065,1.1037591378,1.0112976393,24.250917391,2.2248548066,0.2282643243,72.674737785,8206,14.056310431,,87.259292432,15.12780386,10.075029336,9.2446448703,5.7566765579,6.7,16.0,
31143,Nebraska,Polk,76.686387057,3.6408906034,4.7193761848,,69.274269557,8.6,1.4287958855,26.4,31.5,3.0,38.25555,79938,High,81.632653061,100.0,0.4016832441,0.3442999235,6.8286151492,0.9946442234,0.0573833206,90.512624331,1061,46.495090665,,85.422740525,,,5.1020408163,0.6071645416,6.4,18.1,
31145,Nebraska,Red Willow,75.860581266,3.6976834723,4.6237808993,86.443661972,65.799739922,13.3,19.231296663,22.2,32.1,8.0,248.63728,60614,Low,73.165240882,30.900766212,1.3196901597,0.3729559147,6.2637467725,0.8319785789,0.0286889165,90.389212967,2307,20.074140492,,84.263845115,14.607679466,,9.8152424942,0.5727491961,5.9,14.9,
31147,Nebraska,Richardson,77.488266402,4.1440364041,4.6889676969,,58.301886792,12.9,9.7204617421,29.7,31.3,4.0,130.05592000000001,60839,Low,74.515857424,47.490788972,0.4682013266,0.4682013266,2.5100793341,3.4334763948,0.0260111848,90.792040577,1590,,,82.037608757,18.711018711,,7.7028885832,0.2566527084,7.7,19.3,
31149,Nebraska,Rock,,3.5902878972,4.6706979476,,73.234200743,18.9,8.9836089557,25.7,33.9,1.0,550.74744,56969,Low,75.773195876,100.0,0.1573564123,0.4720692368,2.3603461841,0.9441384736,0.0,95.751376869,269,,,79.209621993,,,3.3928571429,0.0,5.2,16.9,
31151,Nebraska,Saline,79.162937688,3.9593395953,4.6838069865,87.680995475,54.017454108,11.7,11.382110147,29.1,36.3,6.0,109.92786,76586,High,73.635307782,51.308424293,1.1405015459,2.5626932326,29.714874614,1.6901408451,0.5908622467,64.960494675,3323,22.07926456,,82.926829268,18.536585366,,14.173998045,4.5174989017,7.0,15.5,
31153,Nebraska,Sarpy,79.854859618,3.2412275884,4.3531142291,93.145796064,81.147306758,5.0,6.8965001881,23.9,33.7,96.0,139.57956000000001,101902,High,70.616974718,5.1567648108,4.2974495462,2.8301131645,11.828742383,0.8860050229,0.1655943888,77.738811122,55992,8.1620572656,7.9471068212,94.782620663,9.0982612212,8.6272017776,9.7060095115,1.2504347538,7.8,12.9,5.1115910727
31155,Nebraska,Saunders,77.97740045,3.3366918343,4.4057124091,92.028846154,75.028058361,6.9,6.1871177278,21.4,29.4,10.0,42.6203,85732,High,81.666666667,78.534877458,0.596684141,0.4943954311,2.8129395218,0.5029194903,0.0170481183,94.250522099,5346,18.978063976,,91.167800454,6.5022421525,9.0323629565,8.4824004616,0.2154970486,7.6,13.6,
31157,Nebraska,Scotts Bluff,75.246492383,4.0969038057,4.8714615621,88.165577342,66.682375118,20.1,1.9702541031,24.4,33.9,25.0,316.53548,57571,Low,68.336314848,30.428999002,0.742317712,0.9916244152,24.135129836,4.2942379338,0.1372587467,71.660270596,8488,26.689080183,10.314401718,82.919234082,24.508643145,11.780941802,13.958192852,1.2976985895,6.1,15.2,
31159,Nebraska,Seward,79.128000524,3.4131320627,4.6306333717,97.174796748,72.91005291,6.8,7.3789734041,22.0,28.8,11.0,158.4517,81819,High,72.08427389,57.561474246,0.7865995133,0.5149680267,3.0501952351,0.520627016,0.0282949465,93.854337615,3780,11.519978935,,88.863807374,6.0289389068,,8.466819222,0.0959923206,6.9,12.5,
31161,Nebraska,Sheridan,77.247149335,4.0004834742,4.8729280077,,69.578017664,21.3,10.341645419,26.2,32.9,2.0,344.96752999999995,59842,Low,69.839773798,100.0,0.6493506494,1.0349025974,5.7021103896,10.085227273,0.2435064935,80.681818182,1019,27.624309392,,83.364750236,21.761658031,,10.791366906,0.3367712061,5.1,16.8,
31163,Nebraska,Sherman,79.446175984,3.8793531764,4.8867172303,,75.046904315,15.6,4.9126535825,29.4,33.4,,33.5233,57592,Low,76.352395672,100.0,0.6704659739,0.7375125712,2.8494803889,0.5698960778,0.0,94.233992625,533,,,77.047913447,17.001545595,,9.0909090909,0.0,5.7,18.8,
31165,Nebraska,Sioux,,4.1769301766,4.7851102888,,86.206896552,20.5,20.533924328,30.5,33.3,1.0,86.65511000000001,61344,Low,56.455142232,100.0,0.5199306759,0.3466204506,5.979202773,1.3864818024,0.0,90.727902946,290,,,77.899343545,,,8.6956521739,2.0871143376,4.8,19.6,
31167,Nebraska,Stanton,80.16888169,3.5388199345,4.5909590445,,74.652241113,8.1,1.5867049662,24.7,30.1,,17.0765,78112,High,77.282656182,73.33105101,0.9050546448,0.2903005464,7.2575136612,0.9050546448,0.0853825137,89.617486339,1294,,,82.48143294,,,10.835214447,0.0726612171,6.6,15.6,
31169,Nebraska,Thayer,77.095476813,3.8352176165,4.7787152381,,71.443406023,12.0,5.6066676143,26.0,30.9,4.0,62.12466,63574,Low,75.648414986,100.0,0.7869124042,0.2692068751,3.5203975978,0.3727479809,0.0414164423,93.60115966,963,28.675479597,,86.167146974,,,7.299270073,0.5348737698,6.6,16.7,
31171,Nebraska,Thomas,,3.4295273084,4.5460499697,,84.293193717,22.7,34.573643345,22.1,30.9,0.0,0.0,56844,Low,69.811320755,100.0,1.329394387,0.2954209749,5.6129985229,1.6248153619,0.0,89.807976366,191,,,92.452830189,,,4.9122807018,0.0,5.2,14.1,
31173,Nebraska,Thurston,63.243891529,4.9250150167,5.3119735789,,60.377358491,25.5,1.3222309033,31.6,36.4,6.0,488.02806,57810,Low,61.069087242,100.0,0.5795333232,0.8387982309,5.5818209547,56.977276193,0.0762543846,36.571602867,1537,42.662116041,,81.795259708,46.986236355,,18.765432099,0.413018338,6.9,24.1,
31175,Nebraska,Valley,78.082945623,3.7652088023,4.5331467645,,71.631205674,15.9,4.4412212403,23.4,31.1,5.0,249.25224000000003,56604,Low,72.886937431,100.0,0.5234297109,0.4985044865,3.7886340977,0.5483549352,0.0498504487,93.868394816,846,,,81.064763996,11.961722488,,10.434782609,0.1554806945,5.7,14.4,
31177,Nebraska,Washington,79.874265572,3.2957370674,4.5116720968,97.001689189,76.825127334,6.5,4.9702701392,19.5,27.6,9.0,42.54917,88234,High,82.195209153,61.6534867,0.8698940998,0.4491301059,3.5883131619,0.5058623298,0.1323751891,93.296142209,4712,9.6050275458,,92.360862829,7.1594019794,10.533069049,6.8154402895,0.0806614237,6.2,11.5,
31179,Nebraska,Wayne,82.498982286,3.7882337237,4.7397377221,89.80620155,69.949238579,10.0,2.4386893635,23.7,34.2,6.0,81.02086,68309,High,67.995746943,38.331442714,1.6811829046,0.7798258051,10.16811829,1.2862061981,0.1822969415,85.578286409,1970,,,89.287612972,7.0228241786,,15.612382234,1.634057192,6.5,14.4,
31181,Nebraska,Webster,75.317013661,3.6636049359,4.7392475023,,64.938608458,14.5,13.640570678,27.6,33.7,1.0,59.683679999999995,57002,Low,81.30405855,100.0,0.7460459564,0.4177857356,6.3264697105,0.7460459564,0.4476275739,89.615040286,733,,,89.95342648,,,7.3170731707,0.1562011871,6.2,17.8,
31183,Nebraska,Wheeler,,3.6107667103,4.4871202531,,65.178571429,18.8,31.321064249,25.6,32.2,0.0,0.0,56377,Low,80.77994429,100.0,0.3870967742,0.3870967742,4.2580645161,0.9032258065,0.0,93.290322581,112,,,76.044568245,,,10.447761194,1.4084507042,5.7,16.7,
31185,Nebraska,York,77.915941653,3.3501709762,4.5152200384,91.723602484,67.022855447,9.7,5.5478641211,20.7,30.6,11.0,181.10894,73671,High,74.646627304,43.589380531,1.7135692393,0.6826414043,6.3039843968,1.0657564781,0.0487601003,89.147394817,3369,18.526142445,,91.805331902,11.157156519,,10.813226095,0.2098321343,6.5,11.0,
