FIPS,State,County,Average Life Expectancy (years),Days of Poor Physical Health (days/month),Days of Poor Mental Health (days/month),Students Graduating from High School (%),Some College (%),Children in Poverty (%),Limited Access to Healthy Foods (%),Physically Inactive (%),Insufficient Sleep (%),"Primary Care Doctor Rate (doctors/100,000)","Mental Health Providers (providers/ 100,000)",Median Household Income ($),Income Level,Homeowners (%),Rural Living (%),Non-Hispanic Black (%),Asian (%),Hispanic (%),% American Indian or Alaska Native,% Native Hawaiian or Other Pacific Islander,Non-Hispanic White (%),Population,"Motor Vehicle Death Rate (deaths/100,000 people)","Drug Overdose Death Rate (deaths/100,000 people)",Broadband Access (%),Teen Birth Rate (births/per teens),"Firearm Death Rate (deaths/ 100,000 people)",Severe Housing Problems (%),Not Proficient in English (%),Air Pollution (fine particulate matter in micrograms/cubic meter of air),Smokers (%),Youth Not in School or Employment (%)
17177,Illinois,Stephenson,76.165967939,4.354817343,5.5737605136,81.286138614,65.317732933,17.5,1.6959271061,24.1,37.5,21.0,229.67173,64926,Low,71.005187734,45.922025543,9.7575687275,0.8862080965,5.874028535,0.3665468043,0.0463983297,79.897923675,9316,14.129373683,13.690399227,84.426524218,27.020838104,16.762560594,11.944949364,0.5679639571,9.2,18.3,
17179,Illinois,Tazewell,76.578715422,4.2410789269,5.4630497421,88.191040843,69.510137726,10.3,9.2754665496,21.4,36.9,56.0,232.35887,73659,High,77.525459005,21.822251662,1.6396353278,0.9533661157,2.8191846597,0.3751707953,0.0455454258,92.797647077,32601,10.507581166,24.290400689,88.233107857,16.297000037,7.1730318422,9.8938942666,0.2958627714,9.0,14.7,7.2724379376
17181,Illinois,Union,74.652892987,4.700169214,5.7403560293,84.341517857,48.341968912,19.5,2.9004130263,23.4,37.0,13.0,245.99508,64452,Low,76.829621059,64.810948736,2.1479570409,0.5639887202,5.3938921222,0.7559848803,0.04799904,89.758204836,3860,,29.887622539,71.02979462,17.404129794,,9.1791044776,0.4298529778,8.8,17.8,14.174972315
17183,Illinois,Vermilion,72.521270274,4.6603688033,5.6920297782,76.44790487,48.027533549,28.7,8.4771801358,28.0,38.4,26.0,407.52526,51813,Low,69.236375683,39.537391492,13.861441411,0.8499413834,5.79188299,0.42287724,0.0641991849,76.772455758,17288,15.31564408,35.408353648,85.274142786,37.350338365,22.260903149,11.464111615,0.4770700915,8.8,19.8,9.8242581389
17185,Illinois,Wabash,76.411954308,4.5161298096,5.5891210246,87.5,72.090163934,17.7,3.326522179,24.7,37.6,4.0,310.7293,64466,Low,75.376254181,38.71138104,1.2154999086,1.6084810821,2.0106013526,0.2833120088,0.0913909706,93.566075672,2440,,,82.943143813,26.867030965,,10.253699789,0.25476505,8.5,18.8,
17187,Illinois,Warren,76.047407166,4.5068455754,5.5214475613,79.098173516,60.969314597,16.4,2.8487708283,25.0,37.2,9.0,24.714239999999997,64493,Low,78.116631955,45.417285417,2.8421377819,2.2428174235,11.09051591,0.562248996,0.2594995366,81.649675626,3487,11.864205691,,84.30526629,15.906236919,,10.263929619,2.3792817503,8.4,18.1,
17189,Illinois,Washington,77.082502471,4.0922031441,5.4667142012,93.240131579,73.768394114,10.5,3.5827850398,22.1,36.0,2.0,155.14184,74848,High,81.177909822,99.316910108,1.329787234,0.4802009456,1.6252955083,0.2511820331,0.0221631206,95.168439716,3126,23.680092249,26.788758463,85.442153093,15.697467,20.306335577,8.5197934596,0.2231112479,8.8,16.5,
17191,Illinois,Wayne,74.651361718,4.7354392141,5.8445764617,78.014285714,64.478021978,17.9,8.4024115772,22.7,37.3,9.0,152.2746,56071,Low,78.943528382,70.542060696,0.6725461582,0.735993909,2.2333608274,0.3362730791,0.0190343252,95.12721274,3640,21.181952976,,80.213045382,25.913206369,,11.920529801,0.311795144,8.8,17.3,
17193,Illinois,White,73.546439076,4.786443794,5.9144259781,87.231543624,59.641255605,19.4,2.3276618176,26.9,37.7,4.0,179.09111000000001,56768,Low,76.274475216,63.486344311,0.6715916723,0.5148869487,1.7386762182,0.4178792627,0.0522349078,95.604805612,3122,25.989146932,,76.768389487,29.354963306,16.185039138,10.632688928,0.1227841302,8.7,21.1,
17195,Illinois,Whiteside,75.477619075,4.351993078,5.5398480619,92.881859756,61.113833088,15.7,6.2593336391,23.2,35.8,28.0,154.1341,68641,High,75.464139565,43.551022607,1.6330874528,0.7358068186,13.477558809,0.5798377922,0.0256890161,82.584682007,12246,14.687920345,16.401508939,83.997415464,19.604364411,9.8032096435,10.433283035,0.6581968468,9.1,15.7,5.2590572653
17197,Illinois,Will,78.546473926,3.6162018421,4.8252807257,90.623005545,69.83238029,9.3,7.3496638302,20.7,38.0,377.0,194.51199,103587,High,82.519580622,4.8748124161,12.311339065,6.9222294528,20.156180429,0.5311618774,0.0597949561,58.914157847,178201,8.3952526187,22.182370777,93.214122912,8.1016789437,8.4252123904,12.417473476,3.2282555327,9.8,12.5,7.3835837576
17199,Illinois,Williamson,75.533801627,4.3278039635,5.5032743296,83.317567568,72.69000854,21.9,12.314293748,24.4,38.5,53.0,490.21077999999994,60704,Low,71.130186974,41.034652212,5.0565166552,1.4361526699,3.0042275058,0.4902107756,0.0299823104,88.127005067,17565,15.58064585,24.501347574,86.835337457,20.176544767,12.288620737,11.869541971,0.3303825482,9.0,18.6,12.85914506
17201,Illinois,Winnebago,74.53418613,4.5549710792,5.4998193436,73.139850327,60.71861297,20.3,7.2745541612,27.6,37.7,199.0,240.28021999999999,65795,Low,65.240062712,9.6940599264,13.683869544,3.0125800044,16.052142588,0.6599696713,0.0654986082,64.353094453,69328,12.601403494,53.153666067,87.685471507,22.611137414,15.496141885,14.400381812,2.0122290579,9.1,18.6,9.2439935179
17203,Illinois,Woodford,78.693898024,3.7874572797,5.0082565321,90.387438825,77.558920642,7.6,4.6875722456,21.7,33.8,17.0,44.40381,90169,High,83.541893362,70.161437076,0.8515084237,0.8593443908,2.1627269165,0.2820948152,0.0365678464,94.525270994,8783,12.999940572,10.485477614,88.084874864,9.941455871,,7.9045996593,0.0552822157,9.0,16.0,
