FIPS,State,County,Average Life Expectancy (years),Days of Poor Physical Health (days/month),Days of Poor Mental Health (days/month),Students Graduating from High School (%),Some College (%),Children in Poverty (%),Limited Access to Healthy Foods (%),Physically Inactive (%),Insufficient Sleep (%),"Primary Care Doctor Rate (doctors/100,000)","Mental Health Providers (providers/ 100,000)",Median Household Income ($),Income Level,Homeowners (%),Rural Living (%),Non-Hispanic Black (%),Asian (%),Hispanic (%),% American Indian or Alaska Native,% Native Hawaiian or Other Pacific Islander,Non-Hispanic White (%),Population,"Motor Vehicle Death Rate (deaths/100,000 people)","Drug Overdose Death Rate (deaths/100,000 people)",Broadband Access (%),Teen Birth Rate (births/per teens),"Firearm Death Rate (deaths/ 100,000 people)",Severe Housing Problems (%),Not Proficient in English (%),Air Pollution (fine particulate matter in micrograms/cubic meter of air),Smokers (%),Youth Not in School or Employment (%)
20141,Kansas,Osborne,75.723030602,3.7917849104,5.1707495898,,75.034867503,15.3,7.9133485482,23.1,33.7,1.0,87.54012,54638,Low,76.444996892,100.0,0.6711409396,1.0213014298,3.1222643712,1.3422818792,0.0,92.325649256,717,,,83.467992542,16.806722689,,7.5471698113,0.1534683855,6.2,16.6,
20143,Kansas,Ottawa,75.287191653,3.5639993116,5.2401492624,,67.22306525,11.3,9.920968966,24.5,33.9,2.0,51.56411,66956,High,78.039545646,100.0,1.4781711928,0.4640770024,3.4376074252,0.5672052252,0.0171880371,92.798212444,1318,27.070925826,,86.748001683,,,14.225053079,0.0,7.1,19.0,
20145,Kansas,Pawnee,75.575338053,4.0441240131,5.3004942038,,50.596252129,15.0,8.7295068135,25.2,36.3,6.0,620.30689,64704,High,64.140786749,40.284663362,5.8112961149,0.6856023506,9.8432908913,1.3059092393,0.065295462,80.329742083,1761,,,89.192546584,29.100529101,,7.1881606765,0.2172096909,6.5,15.8,
20147,Kansas,Phillips,75.819080382,3.9648900512,5.3381833627,,79.67806841,13.8,11.272724081,26.7,36.8,1.0,210.03991,59453,Low,74.931255729,100.0,0.5461037597,1.1552194917,3.7597143457,0.9661835749,0.0,92.459567318,994,,,85.563703025,9.1996320147,,9.7505668934,0.0875848478,6.1,19.2,
20149,Kansas,Pottawatomie,78.724446103,3.416781879,5.0326077232,94.983388704,79.07822923,8.4,2.0006426802,20.5,35.4,19.0,37.904630000000004,84434,High,82.452664025,65.539687549,1.3380335077,0.9438253355,6.2504738079,0.955196725,0.1402471382,88.51489652,6596,16.183661438,,91.105239982,8.3226632522,9.565945235,11.49032992,0.1589758608,8.5,12.7,
20151,Kansas,Pratt,75.645015416,3.7818493248,4.99399136,89.36,60.542168675,12.9,9.693501293,25.1,33.8,8.0,110.10791,61078,Low,70.690144845,28.044119253,1.7727372825,0.8698524554,8.8967187844,1.3763488218,0.0660647434,85.994274389,1992,,,84.180630503,19.936565473,,9.6730245232,0.2335084647,7.0,17.8,
20153,Kansas,Rawlins,77.501604393,4.1275561585,5.5935179437,,90.856031128,12.6,13.734554551,25.5,37.0,1.0,,63255,High,68.610634648,100.0,0.6090133983,0.6902151847,8.0795777507,0.9744214373,0.0406008932,88.225740966,514,,,84.305317324,,,11.965811966,0.8030431107,5.8,17.0,
20155,Kansas,Reno,75.253857903,3.8252719509,5.2364439517,87.637768817,61.212783393,14.5,9.0126062273,24.3,39.9,36.0,217.89681,62470,High,69.20770202,31.379042942,2.9497373856,0.6211685123,10.567995187,0.902483048,0.1756183228,82.721108347,14644,16.329609722,31.939715141,82.571811869,20.260697081,12.618786461,11.908091908,0.3852475858,7.7,18.8,5.7896332222
20157,Kansas,Republic,76.539156095,3.8739128977,5.4543448406,,76.673866091,16.1,6.1911290146,22.7,32.2,4.0,108.06138000000001,54981,Low,76.178535607,100.0,0.8212664794,0.6483682732,2.9392695051,0.4322455155,0.0216122758,93.473092717,926,,,74.222668004,12.910798122,,9.8795180723,0.2500568311,6.7,15.3,
20159,Kansas,Rice,75.310997685,3.8086274585,5.0686183782,91.809701493,71.351084813,15.0,9.055604191,24.5,33.7,5.0,75.59395,62922,High,77.125067677,100.0,1.5766738661,1.1231101512,14.082073434,1.6198704104,0.0971922246,80.237580994,2028,25.480380107,,85.435841906,16.400336417,,7.171314741,1.0959213648,7.0,16.0,
20161,Kansas,Riley,79.688949485,3.9496825169,5.2719062059,89.588679245,80.071861425,12.9,24.8941444,26.3,37.7,50.0,345.92869,63076,High,44.853889524,9.8486638225,6.568443461,4.5670989608,9.6355844374,0.8165037394,0.3375255595,75.334024257,18647,6.4457153572,7.8515412114,90.850130818,7.639631081,8.2315140773,19.217014869,1.0140142344,8.3,17.2,
20163,Kansas,Rooks,75.486418798,3.5400132496,5.4926740083,,73.184357542,14.1,3.7824303064,21.7,36.2,5.0,20.92926,59998,Low,74.323062558,100.0,2.0301381331,0.7115948095,3.5370447886,0.8580996233,0.0627877773,91.335286731,1074,40.552675028,,83.70681606,14.822134387,,5.4631828979,0.0,6.1,15.6,
20165,Kansas,Rush,69.029691449,3.8923980457,5.2196722476,,60.327868852,16.4,10.627612205,24.3,35.1,1.0,,55709,Low,79.594790159,100.0,0.6360424028,0.5300353357,5.2296819788,1.0954063604,0.0,91.554770318,610,,,90.448625181,,,7.9545454545,0.6569343066,,17.9,
20167,Kansas,Russell,74.786972206,4.3714407785,5.50595735,92.5,66.504178273,18.0,8.1568458969,23.7,34.1,3.0,14.87431,55415,Low,76.444014198,39.231803916,1.4279339581,0.6098467946,4.2689275621,1.4428082701,0.1189944965,90.182954038,1436,,,86.57631494,18.302828619,,12.457337884,0.1572821642,6.5,17.0,
20169,Kansas,Saline,75.518392178,3.9751295547,5.1965638414,88.179080824,66.751016026,13.9,6.0279803969,24.0,33.7,52.0,395.49512,63587,High,66.792232836,14.28282047,3.2279935214,2.2712719876,12.883724434,0.7891069343,0.0866322649,78.336283852,13041,15.529953068,19.205749334,87.080138123,23.373894774,16.664506453,12.0861678,0.7469027248,7.5,17.2,9.6083026448
20171,Kansas,Scott,76.77310383,3.9785209601,5.2732994412,87.5,64.179104478,8.9,4.5010553179,27.8,35.6,5.0,81.26778,73436,High,52.694063927,100.0,0.5688744413,1.0361641609,21.292157659,1.2799674929,0.1625355547,75.497765136,1139,37.520203186,,81.826484018,22.687609075,,8.4905660377,2.8523839267,6.3,20.1,
20173,Kansas,Sedgwick,74.839780584,3.956753492,5.4816811879,85.50700742,67.010734343,17.5,9.3973134042,23.8,37.2,466.0,282.51421,67435,High,62.281976744,7.4198585785,8.7174460564,4.4820036748,16.740811665,1.3489911423,0.1116432563,65.839623516,140670,13.656713268,38.553203421,90.663532074,22.845154147,19.431230566,13.21999303,2.9770121964,6.7,17.3,8.5144294599
20175,Kansas,Seward,77.185411083,4.6663452041,5.455812736,88.652680653,49.957125707,18.3,7.6801558402,34.5,39.7,7.0,109.17549,66540,High,61.237513873,9.6567109816,2.5869843832,2.4018607301,68.628660939,1.5379503489,0.2278444961,24.825556558,5831,13.795912468,,86.986681465,39.401736893,12.109808013,12.0,16.061861923,6.7,16.7,
20177,Kansas,Shawnee,74.952611831,3.7028197789,5.3733505936,88.52504817,65.639572095,13.4,10.779149998,23.1,36.6,130.0,388.75699,63612,High,66.982878918,16.831461805,7.621549852,1.5083321144,14.048698705,1.4222542279,0.1406501412,72.137769626,43748,14.567990664,31.782270759,86.034778875,24.767329502,20.65190037,13.314868608,1.7148911601,9.6,16.4,6.2210320321
20179,Kansas,Sheridan,72.426374636,3.5683970776,5.0098667678,,73.195876289,11.5,12.011201486,20.5,32.7,2.0,,65350,High,75.440313112,100.0,0.5777961205,0.2888980603,5.9017746595,1.1143210896,0.0412711515,91.374329344,485,,,91.389432485,,,6.9651741294,0.522875817,,14.1,
20181,Kansas,Sherman,77.249089383,4.089806641,5.3653611749,,68.031496063,18.2,23.808873844,27.6,35.1,2.0,51.334700000000005,57628,Low,66.497031383,25.105449637,1.0780287474,0.6331279945,13.381245722,0.8726899384,0.1368925394,82.392197125,1270,24.264188484,,91.81509754,19.48558067,,14.508928571,0.0910746812,6.0,18.6,
20183,Kansas,Smith,79.008354327,3.590386151,5.2090702764,,66.666666667,15.5,11.289882888,23.5,35.8,5.0,,55568,Low,83.016476553,100.0,0.4735376045,0.5571030641,2.7298050139,0.8635097493,0.0835654596,93.259052925,711,,,84.283903676,,,4.5901639344,0.0294204178,6.1,15.8,
20185,Kansas,Stafford,74.161106186,3.8600323078,5.0625096909,,72.822299652,16.5,8.1117429076,26.4,36.3,1.0,51.163979999999995,54808,Low,82.227784731,100.0,0.6907137375,0.7930416986,13.839856741,2.1488871834,0.0511639806,82.271680737,861,38.165290403,,85.544430538,20.565552699,,8.2802547771,1.3771186441,6.9,18.1,
20187,Kansas,Stanton,78.866672178,4.3158440256,5.2868717978,,46.829268293,14.1,2.6490674411,31.2,36.7,,,74063,High,80.900243309,100.0,0.6838506049,0.3682272488,44.555497107,2.4197790637,0.1578116781,49.815886376,615,,,85.279805353,,,3.4730538922,18.577494692,6.0,17.4,
20189,Kansas,Stevens,75.38652999,4.4381356231,5.3033160571,92.5,44.117647059,14.7,10.691794456,31.4,37.9,1.0,78.78669000000001,68600,High,73.001676914,100.0,0.7878668505,0.5909001379,38.68426236,1.7923970849,0.2363600552,58.006696868,1258,31.499370013,,90.106204584,19.884541373,,13.597733711,7.1078431373,6.4,17.7,
20191,Kansas,Sumner,74.019994825,3.982425825,5.6696560162,90.308988764,65.095641885,13.5,4.7149018541,27.7,38.4,6.0,125.36939000000001,63049,High,74.392689993,62.648556876,1.3253335721,0.6760992209,6.1296677711,1.3566759201,0.0447747828,88.139160025,5071,20.663873913,19.27753722,84.577668821,17.323775388,17.657237702,9.2685650475,0.3690386071,8.9,19.0,
20193,Kansas,Thomas,77.69529325,3.5701956108,4.9575044719,90.032051282,82.882882883,8.7,17.660381885,22.8,35.8,4.0,178.00381000000002,69774,High,76.523702032,31.0592686,1.2078830261,0.6865861411,8.3153210426,1.1315956771,0.152574698,87.794024158,1776,20.131771596,,89.229280877,10.725010725,,7.8988941548,0.9905020353,5.9,14.3,
20195,Kansas,Trego,80.293363651,3.6145677542,5.1446470104,,65.44,12.4,2.797494446,22.1,36.4,2.0,146.4665,56168,Low,77.9346211,100.0,0.5858659832,0.5858659832,3.3687294031,0.6224826071,0.0366166239,93.335774442,625,,,89.004457652,,,4.214559387,0.0,5.5,16.2,
20197,Kansas,Wabaunsee,80.564588909,3.4256337842,5.0220979642,,71.35989011,10.2,12.879754058,23.7,34.7,3.0,70.85164,69893,High,79.740061162,100.0,0.8218789854,0.5668130934,5.1579991498,1.2469888054,0.0,90.009919229,1456,22.686961185,,83.830275229,12.855209743,,6.7061143984,0.0910332271,8.5,16.3,
20199,Kansas,Wallace,,3.9344219618,5.2117724471,,74.264705882,22.2,8.4551141219,23.1,35.9,0.0,132.53810000000001,61157,Low,72.424242424,100.0,1.0603048376,0.1988071571,7.4221338635,0.6626905235,0.0,89.131875414,272,,,86.515151515,,,4.3939393939,1.9970414201,5.9,16.3,
20201,Kansas,Washington,79.566299153,3.6760029185,5.2742386292,,70.108695652,12.1,15.491259555,23.8,35.9,4.0,18.168599999999998,58302,Low,78.110501898,100.0,0.5450581395,0.8539244186,4.742005814,0.4723837209,0.054505814,92.623546512,1104,,,75.74862927,,,7.032967033,1.5737322712,7.1,17.2,
20203,Kansas,Wichita,71.515732696,3.9497845558,5.1493304644,,62.976406534,12.4,2.1661120035,25.8,34.1,2.0,,61825,Low,81.32118451,100.0,1.2487992315,0.4322766571,29.490874159,1.6330451489,0.0480307397,67.243035543,551,,,93.621867882,,,10.61452514,5.0573514077,6.2,15.9,
20205,Kansas,Wilson,73.378652155,4.1959067354,5.6946120353,,56.753812636,18.3,7.7565016143,26.3,36.1,4.0,11.93033,54164,Low,74.253200569,100.0,0.6919589597,0.5368647101,4.1756144118,1.6941064185,0.0715819613,90.539250775,1836,39.934773204,,79.288762447,27.807486631,25.761124122,14.01734104,0.1490498075,8.9,18.3,
20207,Kansas,Woodson,73.25422034,4.078942184,5.5929349606,,56.277056277,19.3,9.8394268247,27.8,36.4,,32.10273,40327,Low,83.52365416,100.0,0.6099518459,0.1926163724,2.9213483146,1.5088282504,0.0,92.680577849,693,,,82.463295269,32.967032967,,7.2874493927,0.2348993289,8.5,19.6,
20209,Kansas,Wyandotte,73.704342143,4.4776904837,5.4428372885,74.142602496,52.656084198,21.6,13.576446272,35.3,37.4,93.0,191.79458,61088,Low,61.352688558,5.2887825342,20.036180807,5.5269510712,34.308843727,1.5192308856,0.4217060642,37.092587775,46177,18.481271304,32.727177813,86.659264218,36.566930776,31.732242613,17.936925099,8.2712056957,11.0,19.4,8.7671232877
